filename,is_valid,error,file_format,file_size_bytes,width,height,aspect_ratio,megapixels,num_channels,color_mode,color_type,is_grayscale,sha256,dhash,focus_var_laplacian,focus_laplacian_energy,focus_tenengrad,focus_sobel_mean,brightness_mean,brightness_median,brightness_p5,brightness_p10,brightness_p25,brightness_p75,brightness_p90,brightness_p95,brightness_dark_pct,brightness_severe_dark_pct,brightness_bright_pct,brightness_severe_bright_pct,contrast_grayscale_std,contrast_rms,contrast_spread_p95_p5,contrast_iqr,contrast_michelson,noise_residual_std,noise_residual_mad,noise_local_var_mean,noise_local_var_median,fov_retinal_area,fov_image_area,fov_coverage,fov_radius_est,fov_circularity,fov_aspect_ratio,fov_border_clipped,illum_center_mean,illum_edge_mean,illum_center_edge_ratio,illum_center_edge_diff,illum_map_std,illum_map_cov,artifact_sat_pixel_pct,artifact_glare_blob_count,artifact_glare_max_area,artifact_glare_total_area_pct,artifact_unwanted_bg_pct
aptos_000c1434d8d7.png,True,,PNG,3218676,3216,2136,1.5056,6.869,3,BGR,RGB-TrueColor,False,3f34b577a7102dddea20d2aaed76028bcf724ddb82e923b5699474d3272510f9,0000111111111000000111111111110000011111111111000011111111111100001111111111111000111111111111100011111111111110001111111111111000111111111111100011111111100110001111111111111000111111111111000001111111111100000111111111110000001111111110000000111111110000,7.739500045776367,7.739502429962158,97.44786834716797,8.167726516723633,67.98926023251431,68.0,52.0,54.0,60.0,74.0,81.0,87.0,0.7528909165227251,0.6360249034939196,0.0,0.0,14.123417002256545,14.123417002256545,35.0,14.0,0.251798543036076,0.8087491393089294,0.4867246747016907,3.077028751373291,2.15966796875,5157188,6869376,0.7507505776361637,1281.243117175039,0.9344268021253681,1.2705992509363295,True,71.74535287894817,65.02380753487596,1.10337035872228,6.7215453440722115,8.029767990112305,0.15140766841846906,0.0,0,0,0.0,24.92494223638363
aptos_0161338f53cc.png,True,,PNG,1372778,1504,1000,1.504,1.504,3,BGR,RGB-TrueColor,False,72f2fcd5283992cd1dade0695837b77470ae51eaa84e9252855d702b39d2b149,0001111111111000000111111111100000111111111111000011111111111100001111111111110000111111111111000011111111111100001111111111110000111111111111000011111111111100001111111111110000111111111111000011111111111000000111111111100000001111111100000000000111100000,32.740150451660156,32.74021530151367,263.8533630371094,11.252389907836914,102.71904821641382,102.0,86.0,90.0,96.0,111.0,117.0,120.0,0.9804571643623265,0.8798308258886569,0.0,0.0,16.05522375802268,16.05522375802268,34.0,15.0,0.16504853567725555,1.4188421964645386,1.0141452550888062,11.002713203430176,3.4677734375,1116010,1504000,0.7420279255319149,596.0176306788015,0.9336740258143877,1.263,True,112.90099312452254,99.03742552655869,1.139983002631829,13.86356759796385,13.49228572845459,0.15691657871183415,0.0,0,0,0.0,25.797207446808514
aptos_00a8624548a9.png,True,,PNG,2515726,3216,2136,1.5056,6.869,3,BGR,RGB-TrueColor,False,d58fa57e455fc0111d212e0a4836c8881e4c3cb4f79f45191a31ad78b0da0f8e,0000111111111000000111111111100000011111111111000011111111111100001111111111111000111111111111100011111111111110001111111111111000111111111111100011111111111110001111111111111000111111111111000001111111111100000111111111110000001111111110000000111111110000,4.692770481109619,4.69277811050415,66.39881896972656,6.217329978942871,98.13313976621936,97.0,85.0,87.0,91.0,104.0,112.0,116.0,0.7405386013668053,0.6332633217581982,0.0,0.0,14.645970665061071,14.645970665061071,31.0,13.0,0.15422884804831602,0.6242714524269104,0.32492807507514954,2.476046085357666,1.3271484375,5159623,6869376,0.7511050494251589,1281.5455551330467,0.932479537931769,1.2705992509363295,True,104.7682319190699,94.8653044203503,1.1043892339284256,9.902927498719606,11.71285629272461,0.15647945575016078,0.0,0,0,0.0,24.889495057484112
aptos_0104b032c141.png,True,,PNG,2440864,2416,1736,1.3917,4.194,3,BGR,RGB-TrueColor,False,6caef7f25e09486785215d517a03d610048d026b6dc7ea26b7d9eee7f6e1e27f,0001111111111000000111111111110000111111111111000011111111111110011111111111111001111111111111100111111111111100011111111111110001111111111111100111111111111110011111111111100001111111110100000011111110011000001111110000000000011110000000000001111000100000,9.89810848236084,9.898116111755371,184.1694793701172,10.417858123779297,102.28397833622036,100.0,79.0,82.0,89.0,111.0,122.0,142.0,0.6716101201415997,0.590595356251914,0.0,0.0,21.58209719472394,21.58209719472394,63.0,22.0,0.2850678604041692,0.9226269125938416,0.5655203461647034,7.227902412414551,2.8857421875,3520346,4194176,0.8393415059358501,1058.5655079339979,0.9270358893611101,1.3018433179723503,True,108.90257628814408,96.29755271880951,1.1308964963749022,12.605023569334563,16.124265670776367,0.1821100128738501,0.0,0,0,0.0,16.06584940641499
aptos_0182152c50de.png,True,,PNG,824837,1050,1050,1.0,1.103,3,BGR,RGB-TrueColor,False,0c9e599f3f8d578cc763040456a14459eb97b9bd81ade2012bf4a61bc44c0732,0000001111000000000011111111000000011111111111000011111111111100011111111111111001111111111111100111111111111111111111111111111111111111111111110111111111111111011111111111111001111111111111100011111111111100000111111111100000001111111100000000000110000000,47.76579666137695,47.76593780517578,663.693115234375,13.251907348632812,98.87726363607753,104.0,9.0,88.0,97.0,110.0,116.0,119.0,5.5312646844013535,5.103795995750273,0.0,0.0,25.481420562085894,25.481420562085894,110.0,13.0,0.8593749328613334,1.9123024940490723,0.9190124869346619,26.244956970214844,3.6181640625,921471,1102500,0.8358013605442177,541.5840923916282,0.9848518062132169,1.0,True,113.32756444925185,98.81647027553824,1.1468488265646697,14.511094173713616,14.311022758483887,0.17845633249901446,0.0,0,0,0.0,16.41986394557823
aptos_01d9477b1171.png,True,,PNG,322269,819,614,1.3339,0.503,3,BGR,RGB-TrueColor,False,ba4021e20a3950ebb4a5271bbf70258dcfd4e8220e1abc49734146b5f3167625,0000000000000000000000111100000000000111111000000000111111110000000111111111100000011111111110000001111111111000000111111111100000011111111110000001111111111000000111111111100000011111111110000000111111110000000001111110000000000011110000000000000000000000,37.335426330566406,37.34053039550781,661.651123046875,17.44805145263672,90.01370203048205,85.0,67.0,71.0,76.0,100.0,117.0,128.0,1.1952042893312813,1.0557844743417895,0.07943206076552647,0.0,23.989688390972137,23.989688390972137,61.0,24.0,0.31282049677843604,1.7598999738693237,1.1830488443374634,32.16562271118164,6.5166015625,241716,502866,0.48067676080705396,277.38167287836654,0.9964949629527674,1.0,False,89.42623979912115,92.38560147677161,0.967967179841695,2.959361677650463,17.191667556762695,0.25247595953864277,0.0,0,0,0.0,51.93232391929461
aptos_0083ee8054ee.png,True,,PNG,7401201,3388,2588,1.3091,8.768,3,BGR,RGB-TrueColor,False,47cc5ecdd63df3daf7174d51366100b726cc95a910527b29d259308b1dc3c498,0000111111110000000111111111100000111111111111000011111111111100011111111111110001111111111111100111111111111110011111111111111001111111111111100111111111111110011111111111110000111111111111000011111111111100000111111111100000011111111110000000000000000000,16.144927978515625,16.144927978515625,141.38409423828125,10.144637107849121,86.83287646200199,87.0,75.0,77.0,81.0,93.0,99.0,103.0,0.8681429045393303,0.7838884515978763,0.0,0.0,12.138031258606036,12.138031258606036,28.0,12.0,0.15730336194924932,1.1229033470153809,0.8149372339248657,3.942155361175537,3.0576171875,6676205,8768144,0.7614159849564515,1457.7729774178333,0.9571910111548665,1.1956607495069034,True,93.33946618294895,83.31130352431848,1.1203696381008716,10.028162658630478,11.858315467834473,0.15847788322420597,0.0,0,0,0.0,23.858401504354852
aptos_0180bfa26c0b.png,True,,PNG,560542,1844,1226,1.5041,2.261,3,BGR,RGB-TrueColor,False,ea5450a0ab94ab9bba3d11d0497cb8dcf7a497c0f1f105b2167c9a4483899512,0000111111110000000011111111100000011111111111000001111111111100000111111111110000111111111111000011111111111110000111111111111000001111111111100000111111111110000001111111110000000011111111000000000111111100000000001111100000000000111110000000000001110000,3.7496492862701416,3.74969220161438,62.57516098022461,5.079958915710449,66.06574302978254,68.0,40.0,42.0,53.0,80.0,86.0,88.0,0.971873753949023,0.8433579731926509,0.0,0.0,17.07753234528802,17.07753234528802,48.0,27.0,0.3749999707031273,0.5682365298271179,0.25550293922424316,2.53558611869812,0.925537109375,1630150,2260744,0.7210679316189714,720.3421832452312,0.9459385217640269,1.230831973898858,True,74.4878240377062,62.68507070878144,1.1882863226061275,11.802753328924766,12.045150756835938,0.26857496054998753,0.0,0,0,0.0,27.893206838102856
aptos_0151781fe50b.png,True,,PNG,1900351,2048,1536,1.3333,3.146,3,BGR,RGB-TrueColor,False,52811fdb8e088ee7ae8f79c47ce8095b09adab924287c2a540e131732e943186,0000000000000000000000111100000000000111111000000000111111110000000111111111100000011111111110000001111111111000000111111111100000011111111110000001111111111000000111111111100000011111111110000000111111110000000011111110000000000011110000000000000000000000,35.00255584716797,35.00262451171875,264.21478271484375,13.458314895629883,117.99044722458076,117.0,101.0,106.0,112.0,125.0,133.0,138.0,0.9631713012099342,0.8811823392061133,0.0,0.0,18.17387266161921,18.17387266161921,37.0,13.0,0.15481170900369418,1.5938146114349365,1.159542441368103,8.268393516540527,5.251953125,1507520,3145728,0.4792277018229167,692.7182108330834,0.9969609498018476,1.0,False,118.32600041902367,119.2698723228995,0.992086167224342,0.9438719038758308,17.35639190673828,0.19067551130140398,0.0,0,0,0.0,52.07722981770833
aptos_0212dd31f623.png,True,,PNG,999997,1050,1050,1.0,1.103,3,BGR,RGB-TrueColor,False,ceb4a567ebeff12f9a5a9a6d34272a09b5f4a57f553d41819f47ea9b8f49b931,0000000111000000000011111111000000011111111111000011111111111100011111111111111001111111111111100111111111111110111111111111111011111111111011100111111111111110011111111111111001111111111111100011111111111100000111111111100000001111111100000000000111000000,55.86410140991211,55.8642578125,680.4046020507812,17.819738388061523,90.77949665720959,91.0,71.0,77.0,84.0,99.0,110.0,118.0,2.7381122855378446,2.427662373694432,0.0,0.0,20.793437451782918,20.793437451782918,47.0,15.0,0.24867723551972298,2.0684962272644043,1.268435001373291,23.814247131347656,7.345243453979492,893864,1102500,0.8107609977324263,533.409550068039,0.9910761268786035,1.0,True,105.71956885337298,86.7456204379562,1.218730768565774,18.97394841541677,15.356163024902344,0.20507462429675855,0.0,0,0,0.0,18.92390022675737
aptos_0232dfea7547.png,True,,PNG,983391,1050,1050,1.0,1.103,3,BGR,RGB-TrueColor,False,9812b0c019022b150f685249045bf99937bcd6033d0c11011ad8cd08d474bcba,0000001111000000000011111111000000011111111111000011111111111100011111111111111001111111111111100111111111111110111111111111111111111111111111110111111111111110011111111111111001111111111111100011111111111100000111111111100000001111111100000000001111000000,52.95625305175781,52.956382751464844,758.875732421875,16.35380744934082,102.64786538244789,104.0,85.0,90.0,97.0,112.0,119.0,124.0,2.9267644895877623,2.560291214573227,0.0,0.0,22.063604512040204,22.063604512040204,39.0,15.0,0.18660286188503053,2.0239920616149902,1.1152801513671875,28.4775333404541,5.8583984375,896109,1102500,0.8127972789115646,534.078977116934,0.9921821652333,1.0,True,108.14061920652577,100.91598780321303,1.0715904471102868,7.224631403312742,14.683216094970703,0.17789044192355075,0.0,0,0,0.0,18.720272108843538
aptos_022f820027b8.png,True,,PNG,1934854,2048,1536,1.3333,3.146,3,BGR,RGB-TrueColor,False,f5555b8e815dc574aa904865dac8b1c66d0ae705d2f4cd3a7a4fc0f7e1eb289e,0000000000000000000000111100000000000111111100000000111111110000000111111111100000011111111110000001111111111000000111111111100000011111111110000001111111111000000111111111100000011111111110000000111111110000000001111111000000000011110000000000000000000000,37.307411193847656,37.30745315551758,331.5620422363281,14.153351783752441,108.8824123685661,109.0,82.0,89.0,102.0,117.0,127.0,137.0,1.0297422199609938,0.9469998092088526,0.0,0.0,19.599165417533495,19.599165417533495,55.0,15.0,0.25114154104376524,1.6615304946899414,1.1978964805603027,10.98167610168457,5.8359375,1509504,3145728,0.4798583984375,693.1738933586412,0.9967008037051704,0.9971098265895953,False,111.16432907682646,107.30345960373678,1.0359807514831303,3.8608694730896786,15.01232624053955,0.1778842609481109,0.0,0,0,0.0,52.01416015625
aptos_0124dffecf29.png,True,,PNG,3437954,3216,2136,1.5056,6.869,3,BGR,RGB-TrueColor,False,432b1579a2ba08ffd53d3234d43ec30ae26f57919d96da5ed3df57f834109e22,0000111111111000000111111111100000011111111111000001111111111100001111111111111000111111111111100011111111111110001111111111111000111111111111100011111111111110001111111111111000111111111111000001111111111100000111111111110000001111111110000000111111110000,5.616292476654053,5.61631965637207,106.30670166015625,7.821659088134766,120.00472391657179,121.0,100.0,106.0,113.0,129.0,135.0,140.0,0.9190862624451926,0.7864925752767618,0.0,0.0,16.9859236618221,16.9859236618221,40.0,16.0,0.1666666597222225,0.6874886751174927,0.3827754557132721,4.491433143615723,1.9990234375,5160125,6869376,0.7511781273874075,1281.6078969186062,0.933293573431241,1.2734082397003745,True,123.87533998186764,117.95269481061239,1.0502119487701853,5.922645171255255,15.261876106262207,0.17053497357168956,0.0,0,0,0.0,24.882187261259247
aptos_025a169a0bb0.png,True,,PNG,1060388,1050,1050,1.0,1.103,3,BGR,RGB-TrueColor,False,556e70b3bcd93c56bf6259dadc32f8c12ad088f0ae00b1d0924c2228dacbf0f4,0000001111000000000011111111000000011111111111000011111111111100011111111111111001111111111111101111111111111111111111111111111111111111100111110111111110111111011111111111111001111111111111100011101100011100000100000000000000000000000000000000000000000000,73.19293975830078,73.19297790527344,672.9923095703125,17.595115661621094,78.43151415702344,81.0,42.0,53.0,69.0,89.0,99.0,107.0,3.2121005552231052,2.8371778545806183,0.0,0.0,24.15184244488361,24.15184244488361,65.0,20.0,0.4362415814602965,2.3277015686035156,1.3486207723617554,22.19820213317871,7.684298515319824,900719,1102500,0.8169786848072562,535.4509897026784,0.9895858762451826,1.0,True,84.05242270419936,76.18046747599203,1.1033328418122363,7.871955228207327,19.652366638183594,0.36202963551994555,0.0,0,0,0.0,18.30213151927438
aptos_01b3aed3ed4c.png,True,,PNG,1975236,2416,1736,1.3917,4.194,3,BGR,RGB-TrueColor,False,cfe7d73ff89715046ddef7073d4e441045b89920e03e317fc8ac608147eebd03,0001111111111000000111111111110000111111111111000011111111111110011111111111111001111111111111100111111111111110011111111111110001111111111111100111111111111110011111111111111000111111111100100011111111000000001111100000000000011100000000000000100000000000,8.305364608764648,8.305376052856445,106.41651153564453,8.2319974899292,91.68417765915828,92.0,69.0,74.0,82.0,101.0,109.0,113.0,0.7134879711661422,0.6285671912586999,0.0,0.0,16.387461284762146,16.387461284762146,44.0,19.0,0.24175822847482262,0.8384774923324585,0.49465644359588623,3.5095489025115967,2.1513671875,3519751,4194176,0.8391996425519578,1058.4760461178532,0.9260583402643975,1.3047235023041475,True,101.45276425808062,85.05676209279368,1.1927652762016356,16.396002165286944,14.384052276611328,0.21170834468521418,0.0,0,0,0.0,16.08003574480422
aptos_012a242ac6ff.png,True,,PNG,6140663,3216,2136,1.5056,6.869,3,BGR,RGB-TrueColor,False,e9f49343a33f9c4853c35e82af14617a2d55479227b30d018113ba23f3e9f880,0000111111111000000011111111110000011111111111000001111111111100001111111111111000111111111111100011111111111110001111111111111000111111111111100011111111111110001111111111111000011111111111100001111111111100000111111111110000001111111111000000111111111000,21.982627868652344,21.982629776000977,137.2723388671875,9.941390037536621,92.4704699033224,92.0,79.0,81.0,86.0,99.0,106.0,111.0,0.7022810264638484,0.6060922287442929,0.0,0.0,13.061065577279084,13.061065577279084,32.0,13.0,0.16842104376731348,1.2356072664260864,0.9056918025016785,4.033137321472168,3.1005859375,5155486,6869376,0.7505028113179422,1281.031678719198,0.9346023428313794,1.267322097378277,True,97.77656840513983,88.17906336088154,1.1088409605415062,9.597505044258284,9.376710891723633,0.1334238377718099,0.0,0,0,0.0,24.949718868205785
